bodyId,instance,type
454477603,ADM04r_pct(ADM04)_R,ADM04r_pct
667824200,PDL08t_pct(PDL08)_R,PDL08t_pct
450924155,ADL11c_b_pct(ADL11)_R,ADL11c_b_pct
5813026661,ADM04h_pct(ADM04)_R,ADM04h_pct
423563311,ADM07g_a_pct(ADM07)_R,ADM07g_a_pct
455483094,PDL20u_pct(PDL20)_R,PDL20u_pct
452655734,ADL11c_a_pct(ADL11)_R,ADL11c_a_pct
609233083,ADL19olb_pct(ADL19)_R,ADL19olb_pct
580010682,(aDT6f)(MBDLaxon2),
5813011125,FB02w(AVM08)_R,FB2L
5901208687,PDL19k_pct(PDL19)_R,PDL19k_pct
326817334,ADL07a_pct(ADL07)_R,ADL07a_pct
424434994,PDM08b_pct(PDM08)_R,PDM08b_pct
607597135,ADM10x_pct(ADM10)_R,ADM10x_pct
550081497,MBON24(B2y5)_L,MBON24
455141922,PDL16m_pct(PDL16)_R,PDL16m_pct
5813021600,PDM08oj_pct(PDM08)_R,PDM08oj_pct
455513316,(MBDLaxon2),
5813062858,FB0104(NO2/3)(ADM01)_R,FB1H
946304488,FB0506_L,FB5AB
455811760,PDL06oe_pct(PDL06)_R,PDL06oe_pct
329978745,PDL05om_pct(PDL05)_R,PDL05om_pct
454822714,(MBDLaxon1),
516504076,PDM08ok_pct(PDM08)_R,PDM08ok_pct
704750766,KCab-s,KCab-sc
513404289,ADL15k_pct(ADL15)_R,ADL15k_pct
5813078603,PVM16b_pct(pMP15b)(PVM16)_R,PVM16b_pct
455500416,,
611646147,KCab-p,KCab-p
425276848,DPM_L,DPM
1078874826,KCab-p,KCab-p
456523994,AVM07u_pct(AVM07)_R,AVM07u_pct
5813019568,(aDT6a)(MBDLaxon2),
485171425,(ADM04)_L,
456152258,PDL06ok_pct(PDL06)_R,PDL06ok_pct
456152222,PDL06ok_pct(PDL06)_R,PDL06ok_pct
698180486,ADL13h_pct(ADL13)_R,ADL13h_pct
516425902,ADL13h_pct(ADL13)_R,ADL13h_pct
642664141,MBON15(a'1)(PDL05)_R,MBON15
5813050818,KCab-c,KCab-sc
512765816,ADL15g_f_pct(ADL15)_R,ADL15g_f_pct
5812983608,KCab-c,KCab-sc
425121959,ADL15i_a_pct(ADL15)_R,ADL15i_a_pct
5813047019,ADL15j_pct(ADL15)_R,ADL15j_pct
425445301,KCab-c,KCab-sc
451382570,ADL15j_pct(ADL15)_R,ADL15j_pct
1390618359,KCab-s,KCab-sc
696233299,,
696143413,,
5813035196,ON_small(PDM26)_R,ON
5813067779,KCab-s,KCab-sc
517885151,PDL18z_pct(PDL18)_R,PDL18z_pct
1171423213,,
477861840,KCab-p,KCab-p
516525656,(PVM12)_L,
665439889,PDL16j_pct(PDL16)_R,PDL16j_pct
5813078062,,
455431209,PAM10(B1)(ADM02)_R,PAM10
448576577,AVL12m_pct(AVL12)_R,AVL12m_pct
5901203557,AVL12g_pct(AVL12)_R,AVL12g_pct
448908822,PDL26f_pct(PDL26)_R,PDL26f_pct
481199836,FB08e_L,FB8C
510934715,PDL13g_c_pct(PDL13)_R,PDL13g_c_pct
482762384,ADL16j_pct(ADL16)_R,ADL16j_pct
513339129,ADL14f_pct(ADL14)_R,ADL14f_pct
479607153,AVL12m_pct(AVL12)_R,AVL12m_pct
449223263,ADL10c_b_pct(ADL10)_R,ADL10c_b_pct
450635626,PDL11a_b_pct(PDL11)_R,PDL11a_b_pct
451054039,(MBDLaxon2),
946550009,AVL06w_e_pct(AVL06)_R,AVL06w_e_pct
263522664,ON_004,ON
5812982632,PDM05j_c_pct(PDM05)_R,PDM05j_c_pct
449289591,PDL16p_pct(PDL16)_R,PDL16p_pct
486116439,ADL13r_pct(ADL13)_R,ADL13r_pct
456847092,(aDT6c)(MBDLaxon1),
482783862,(MBDLaxon1),
574062996,PDL07of_pct(PDL07)_R,PDL07of_pct
481286239,AVL06f_pct(AVL06)_R,AVL06f_pct
513784136,FB0103(PDM09)_R,FB1G
5901196273,,
5812980289,,
634029702,PDL08ol_pct(PDL08)_R,PDL08ol_pct
513555436,(PDM09)_L,
5813020751,PDL24h_pct(PDL24)_R,PDL24h_pct
571666434,PDL15j_pct(PDL15)_R,PDL15j_pct
451646040,ADL13c_a_pct(ADL13)_R,ADL13c_a_pct
480987689,PDM06k_pct(PDM06)_R,PDM06k_pct
1481736987,PDM05p_pct(pSG1)(PDM05)_R,PDM05p_pct
449685778,PDM09oe_pct(PDM09)_R,PDM09oe_pct
451062462,PVM12i_pct(PVM12)_R,PVM12i_pct
5901213816,PDL23m_pct(PDL23)_R,PDL23m_pct
480656125,,
418516266,PDL15g_pct(PDL15)_R,PDL15g_pct
5813056257,PDL24d_pct(PDL24)_R,PDL24d_pct
486867877,(PVM12)_L,
451296383,ADL16a_pct(ADL16)_R,ADL16a_pct
5813026404,ADM09c_pct(ADM09),ADM09c_pct
480672667,PDM07x_pct(PDM07)_R,PDM07x_pct
449250041,ADL20a_pct(ADL20)_R,ADL20a_pct
603003871,ADL11s_pct(ADL11)_R,ADL11s_pct
449949172,PDL27d_pct(PDL27)_R,PDL27d_pct
479917037,PDL13u_pct(PDL13)_R,PDL13u_pct
480608510,AVL12m_pct(AVL12)_R,AVL12m_pct
450026735,(MBDLaxon1),
607820937,ADL22e_pct(ADL22)_R,ADL22e_pct
484501839,(MBDLaxon1),
578811223,AVL06f_pct(AVL06)_R,AVL06f_pct
481731074,PDM07ob_pct(PDM07)_R,PDM07ob_pct
1354972766,AVL12v_pct(AVL12)_R,AVL12v_pct
420723066,ADL19d_pct(ADL19)_R,ADL19d_pct
667949027,PVM12g_pct(PVM12)_R,PVM12g_pct
5813010494,ADL13r_pct(ADL13)_R,ADL13r_pct
482067572,(aDT6c)(MBDLaxon1),
697793250,ADL05s_pct(ADL05)_R,ADL05s_pct
947530600,AVL18h_pct(AVL18)_R,AVL18h_pct
5812980710,(MBDLaxon1),
451390676,PDM18f_pct(PDM18)_R,PDM18f_pct
699161039,ADL05s_pct(ADL05)_R,ADL05s_pct
451986590,ADL11c_b_pct(ADL11)_R,ADL11c_b_pct
451650057,ADL16n_pct(ADL16)_R,ADL16n_pct
452103083,PDM15q_pct(PDM15)_R,PDM15q_pct
451990898,ADL11c_b_pct(ADL11)_R,ADL11c_b_pct
5813078595,,
1077847238,PAM11(a1)(ADM02)_R,PAM11
579911580,PDL15m_pct(PDL15)_R,PDL15m_pct
5812980880,ADL13c_a_pct(ADL13)_R,ADL13c_a_pct
541697718,PVM16b_pct(PVM16)_L,PVM16b_pct
5813013436,PDM05q_pct(PDM05)_R,PDM05q_pct
544361987,PDM27b_pct(PDM27)_R,PDM27b_pct
451987038,ADL13c_b_pct(ADL13)_R,ADL13c_b_pct
5813009889,(MBDLaxon1),
453320313,AVL12d_pct(AVL12)_R,AVL12d_pct
5813035150,ADL05r_pct(ADL05)_R,ADL05r_pct
483720758,PDL18f_pct(PDL18)_R,PDL18f_pct
453717632,ADL03on_pct(ADL03)_R,ADL03on_pct
511262901,ADL13s_pct(ADL13)_R,ADL13s_pct
511608576,PDL13oc_pct(PDL13)_R,PDL13oc_pct
604429310,PDL11i_pct(PDL11)_R,PDL11i_pct
572046627,ADL24e_pct(ADL24)_R,ADL24e_pct
1072063538,DNp27(PDL18)R,PDL18ob
1419019956,PAM04(B2)(ADM02)_R,PAM04
1173029301,PVM12b_pct(PVM12)_R,PVM12b_pct
452331917,ADL22d_b_pct(ADL22)_R,ADL22d_b_pct
1254947903,FB01g_L,FB1F
452681716,ADL04h_pct(ADL04)_R,ADL04h_pct
1104491936,FQ12_a_C2_R,FQ12_a
483042692,ADL18m_pct(ADL18)_R,ADL18m_pct
453053044,PDL15q_pct(PDL15)_R,PDL15q_pct
450919762,PDL08g_pct(PDL08)_R,PDL08g_pct
1293468282,FB01f(PDL05)_R,FB1E_a
577369038,,
5813043073,PDL07f_pct(PDL07)_R,PDL07f_pct
451365099,PDM08m_pct(PDM08)_R,PDM08m_pct
767615925,(ADM01)_L,
671268907,ADL03ob_pct(ADL03)_R,ADL03ob_pct
452340825,ADL02olb_pct(ADL02)_R,ADL02olb_pct
5813055904,ADL18b_pct(aSP5)(ADL18)_R,ADL18b_pct
545082184,ADL17c_pct(ADL17)_R,ADL17c_pct
388280529,PDM11i_pct(PDM11)_R,PDM11i_pct
946300206,FB05g_L,FB5G
391155063,FB02u_L,FB2G_b
5813108370,(ADM04)_L,
5813040092,ADL17t_pct(ADL17)_R,ADL17t_pct
326892322,PDM07og_pct(PDM07)_R,PDM07og_pct
514367640,AVL12e_pct(AVL12)_R,AVL12e_pct
487100556,PDL26h_pct(PDL26)_R,PDL26h_pct
696850811,ADL07e_pct(ADL07)_R,ADL07e_pct
452673242,ADL19u_pct(ADL19)_R,ADL19u_pct
453329254,PDL15q_pct(PDL15)_R,PDL15q_pct
453333562,ADL14g_pct(ADL14)_R,ADL14g_pct
454089465,FB06oe(PDM25)_R,FB6Y
572754059,AVL06w_a_pct(AVL06)_R,AVL06w_a_pct
452677169,ADL13p_pct(ADL13)_R,ADL13p_pct
357581846,PDM07og_pct(PDM07)_R,PDM07og_pct
454041627,ADL03ob_pct(ADL03)_R,ADL03ob_pct
453022644,ADL02m_pct(pSP3c)(ADL02)_R,ADL02m_pct
643717679,AVM13h_pct(AVM13)_R,AVM13h_pct
454127707,(MBDLaxon1),
451995306,PDL15c_pct(PDL15)_R,PDL15c_pct
453794660,ADM04n_d_pct(ADM04)_R,ADM04n_d_pct
483038957,ADL22d_b_pct(ADL22)_R,ADL22d_b_pct
610351307,ADM04r_pct(ADM04)_R,ADM04r_pct
453035422,ADL18m_pct(ADL18)_R,ADL18m_pct
485093313,ADL17r_pct(ADL17)_R,ADL17r_pct
5812983533,PAM11(a1)(ADM02)_R,PAM11
453376390,ADL03w_pct(ADL03)_R,ADL03w_pct
5813020038,PDL08ob_pct(PDL08)_R,PDL08ob_pct
765072733,ADL18m_pct(ADL18)_R,ADL18m_pct
453018720,ADL04w_pct(ADL04)_R,ADL04w_pct
769277177,(PVM12)_L,
453087379,ADL08c_pct(ADL08)_R,ADL08c_pct
457516218,ADL17d_e_pct(ADL17)_R,ADL17d_e_pct
639862370,PDM26b_pct(PDM26)_R,PDM26b_pct
454706490,ADL03oc_pct(ADL03)_R,ADL03oc_pct
582355376,PAM08_c(y4)(ADM08)_R,PAM08_a
453355233,ADL02on_pct(pSP3a)(ADL02)_R,ADL02on_pct
453765256,FB02m(PDL05)_R,FB2F_a
449227486,ADL10m_a_pct(ADL10)_R,ADL10m_a_pct
324721026,PDL15d_pct(PDL15)_R,PDL15d_pct
546956605,(PDM15)_L,
978720592,FB06oa_L,FB6U
5813010511,ADL24k_pct(ADL24)_R,ADL24k_pct
5813022459,ADL15h_pct(ADL15)_R,ADL15h_pct
697853509,PDL22e_pct(PDL22)_R,PDL22e_pct
5813032847,ADM01ob_pct(ADM01)_R,ADM01ob_pct
484829654,(ADM04)_L,
454019960,ADL03m_e_pct(ADL03)_R,ADL03m_e_pct
453026933,ADL02k_pct(ADL02)_R,ADL02k_pct
767093324,PVL06w_pct(PVL06)_R,PVL06w_pct
545630021,(PDM09)_L,
1202397143,PAM08_c(y4)(ADM02)_R,PAM01
456187010,ADL15g_a_pct(ADL15)_R,ADL15g_a_pct
485736803,ADL22d_c_pct(ADL22)_R,ADL22d_c_pct
948135822,ADL04p_a_pct(ADL04)_R,ADL04p_a_pct
5813095395,ADL15g_a_pct(ADL15)_R,ADL15g_a_pct
642702809,AVM07j_pct(AVM07)_R,AVM07j_pct
5813078064,KCa'b',KCa'b'
456156825,PDL05a_c_pct(PDL05)_R,PDL05a_c_pct
485132675,PDM08ok_pct(PDM08)_R,PDM08ok_pct
455828904,ADL15j_pct(ADL15)_R,ADL15j_pct
456113323,PDL06e_pct(PDL06)_R,PDL06e_pct
5813020828,MBON18(a2sc)(PDL05)_R,MBON18
456506289,(MBDLaxon1),
607260192,PDL18y_pct(PDL18)_R,PDL18y_pct
519236349,(MBDLaxon2),
455154890,ADM12c_pct(ADM12)_R,ADM12c_pct
488240010,(MBDLaxon2),
516883989,(MBDLaxon1),
482762280,PAM11(a1)(ADM02)_R,PAM11
860607455,KCab-c,KCab-sc
5813019862,PVL04z_pct(PVL04)_R,PVL04z_pct
486841797,PDL06og_pct(PDL06)_R,PDL06og_pct
919426491,(PDM21)_L,
638930511,AVM07h_pct(AVM07)_R,AVM07h_pct
578642656,(ADM04)_L,
5813047221,KCa'b',KCa'b'
455159380,PAM01(y5)(ADM08)_R,PAM01
455751103,PDL05c_pct(PDL05)_R,PDL05c_pct
425121937,ADM07og_pct(ADM07)_R,ADM07og_pct
518329528,(ADM04)_L,
725701350,PDM09t_pct(PDM09)_L,PDM09t_pct
5813098195,PVL09oe_pct(PVL09)_R,PVL09oe_pct
575426742,ADL15g_d_pct(ADL15)_R,ADL15g_d_pct
767502667,KCab-c,KCab-sc
456846996,PAM11(a1)(ADM02)_R,PAM11
456847100,ADL16s_pct(ADL16)_R,ADL16s_pct
5813011756,ADL17h_pct(ADL17)_R,ADL17h_pct
5813078504,PDM08oj_pct(PDM08)_R,PDM08oj_pct
517458316,ADL22d_d_pct(ADL22)_R,ADL22d_d_pct
551989415,ADL15g_a_pct(ADL15)_R,ADL15g_a_pct
482417237,ADL15g_d_pct(ADL15)_R,ADL15g_d_pct
726836665,PDL20i_pct(PDL20)_R,PDL20i_pct
5813012231,ADM07j_c_pct(ADM07)_R,ADM07j_c_pct
547103110,ADL14c_pct(ADL14)_R,ADL14c_pct
579916831,MBON15-like(a'1a'2)(PDL05)_R,PDL05v_pct
424089598,PDM08ol_pct(PDM08)_R,PDM08ol_pct
787564556,PDL14i_pct(PDL14)_R,PDL14i_pct
635541640,(MBDLaxon1),
479290982,PDL16x_pct(PDL16)_R,PDL16x_pct
480258202,PDL08q_pct(PDL08)_R,PDL08q_pct
575729037,ADL05oh_pct(ADL05)_R,ADL05oh_pct
479930311,AVL18b_pct(AVL18)_R,AVL18b_pct
5813010284,ADL17g_b_pct(ADL17)_R,ADL17g_b_pct
484911954,(ADM04)_L,
480258208,PVL11u_pct(PVL11)_R,PVL11u_pct
581396769,(MBDLaxon2),
577244511,ADL29e_pct(ADL29)_R,ADL29e_pct
5813040727,PDL08op_pct(PDL08)_R,PDL08op_pct
755868550,KCab-c,KCab-sc
5813024430,PVM12g_pct(PVM12)_R,PVM12g_pct
5813057675,,
509928512,PDL15i_pct(PDL15)_R,PDL15i_pct
5812981168,PDL22g_pct(PDL22)_R,PDL22g_pct
486812022,ADL14u_pct(ADL14)_R,ADL14u_pct
447228814,PDL11oa_pct(PDL11)_R,PDL11oa_pct
5813129400,PDL19k_pct(PDL19)_R,PDL19k_pct
5813019877,PDM05b_pct(PDM05)_R,PDM05b_pct
480945354,PDL10m_pct(PDL10)_R,PDL10m_pct
480590566,PVM10m_pct_R,PVM10m_pct
675528661,ADM07y_pct(ADM07)_R,ADM07y_pct
456083341,PDL22g_pct(PDL22)_R,PDL22g_pct
479987085,PDL07x_pct(PDL07)_R,PDL07x_pct
541326096,AVL12g_pct(AVL12)_R,AVL12g_pct
510295955,,
542039038,PVL17n_pct(PVL17)_R,PVL17n_pct
641645610,PDL05a_b_pct(PDL05)_R,PDL05a_b_pct
482757982,ADL16j_pct(ADL16)_R,ADL16j_pct
480931586,ADL01v_pct(ADL01)_R,ADL01v_pct
821780859,PDM12e_pct(PDM12)_R,PDM12e_pct
479645393,PDL14f_pct(PDL14)_R,PDL14f_pct
5813002810,PDM22s_pct(PDM22)_R,PDM22s_pct
638985608,PDM07w_a_pct(PDM07)_R,PDM07w_a_pct
5813019807,ADL09j_pct(ADL09)_R,ADL09j_pct
5813010979,PDM05q_pct(PDM05)_R,PDM05q_pct
480581806,PDL13u_pct(PDL13)_R,PDL13u_pct
542980274,PDL08ol_pct(PDL08)_R,PDL08ol_pct
605058898,AVL18e_pct(AVL18)_R,AVL18e_pct
974732162,PDL08og_pct(PDL08)_R,PDL08og_pct
510676580,PDM10oc_pct(PDM10)_R,PDM10oc_pct
5813077405,ADM09c_pct(ADM09),ADM09c_pct
5813061690,ADL05d_pct(ADL05)_R,ADL05d_pct
512671271,ADL02s_pct(ADL02)_R,ADL02s_pct
456510774,(MBDLaxon1),
544038013,ADL07h_pct(ADL07)_R,ADL07h_pct
481394217,(aDT6c)(MBDLaxon1),
5813047004,ADL10c_b_pct(ADL10)_R,ADL10c_b_pct
5813021480,AVL22f_pct(AVL22)_R,AVL22f_pct
487882168,(MBDLaxon1),
5813083717,PDL23f_pct(PDL23)_R,PDL23f_pct
480297293,PDL11a_b_pct(PDL11)_R,PDL11a_b_pct
454335501,PDL23g_pct(PDL23)_R,PDL23g_pct
480328501,PDM10of_pct(PDM10)_R,PDM10of_pct
759582005,PDL23m_pct(PDL23)_R,PDL23m_pct
480387478,PDM09oe_pct(PDM09)_R,PDM09oe_pct
481747302,PDM22u_pct(PDM22)_R,PDM22u_pct
486185442,(MBDLaxon1),
481268653,mlPN2_VM2(AVM04)_R,olfactory multi vPN mlALT
5813077582,KCa'b',KCa'b'
5812981068,KCa'b',KCa'b'
512023157,PDL20z_pct(PDL20)_R,PDL20z_pct
511949534,ADL05r_pct(ADL05)_R,ADL05r_pct
1703683361,mPN1_DA3(AVM01)_R,DA3 adPN
484735637,PDL15c_pct(PDL15)_R,PDL15c_pct
481359062,PDM10oa_pct(PDM10)_R,PDM10oa_pct
482002701,ADL13n_c_pct(ADL13)_R,ADL13n_c_pct
546083486,ADL13n_c_pct(ADL13)_R,ADL13n_c_pct
388280029,PDM11oh_pct(PDM11)_R,PDM11oh_pct
485628489,(PDM12)_L,
545302174,(PDM15)_L,
1069291635,PVL13h_pct(PVL13)_R,PVL13h_pct
543770627,ADL04m_pct(ADL04)_R,ADL04m_pct
514583142,(PDM15)_L,
5813078194,AVL18c_pct(AVL18)_R,AVL18c_pct
484015147,ADL07x_a_pct(ADL07)_R,ADL07x_a_pct
952792408,(MBDLaxon1),
482356368,PDM15b_pct(PDM15)_R,PDM15b_pct
576843029,ADL12b_b_pct(ADL12)_R,ADL12b_b_pct
482685041,ADL04w_pct(ADL04)_R,ADL04w_pct
5812980473,ADL07i_pct(aSP7b)(ADL07)_R,ADL07i_pct
541970375,ADL19u_pct(ADL19)_R,ADL19u_pct
481989534,ADL04y_pct(ADL04)_R,ADL04y_pct
482417172,ADL16n_pct(ADL16)_R,ADL16n_pct
481636469,ADL16b_pct(ADL16)_R,ADL16b_pct
483025951,PDL07c_pct(PDL07)_R,PDL07c_pct
482797167,PDL18w_b_pct(PDL18)_R,PDL18w_b_pct
5813014693,FB05g_L,FB5G
482680447,ADL24k_pct(ADL24)_R,ADL24k_pct
482732443,ADL09h_pct(ADL09)_R,ADL09h_pct
5813056028,,PDM27c_pct
483646991,AVL06v_d_pct(AVL06)_R,AVL06v_d_pct
483716037,ADL03k_c_pct(ADL03)_R,ADL03k_c_pct
483337285,PVM14d_pct(PVM14)_R,PVM14d_pct
790629881,ADL18h_pct(ADL18)_R,ADL18h_pct
484005994,AVL06c_pct(AVL06)_R,AVL06c_pct
388280297,PDM11i_pct(PDM11)_R,PDM11i_pct
484147730,(MBDLaxon1),
5813011738,PDL23g_pct(PDL23)_R,PDL23g_pct
760971727,AVL12v_pct(AVL12)_R,AVL12v_pct
517445395,AVL02b_a_pct(AVL02)_R,AVL02b_a_pct
636667489,(PDM15)_L,
452401246,FB02u(PDL05)_R,FB2G_b
451624794,ADL16j_pct(ADL16)_R,ADL16j_pct
480931876,PDL08og_pct(PDL08)_R,PDL08og_pct
543821838,,
514906272,(MBDLaxon1),
483324087,ADL07x_a_pct(ADL07)_R,ADL07x_a_pct
605154073,AVL06d_pct(AVL06)_R,AVL06d_pct
5813014526,ADL14a_pct(ADL14)_R,ADL14a_pct
734801540,FB02e(AVM08)_R,FB2D
5813041504,FQ11_b_C5_R,FQ11_b
5813069497,PDL18n_pct(PDL18)_R,PDL18n_pct
483712161,ADL05x_pct(ADL05)_R,ADL05x_pct
789851418,(PDM05)_L,
1042448496,FQ11_a_C3_R,FQ11_a
356429209,PDL15oc_pct(PDL15)_R,PDL15oc_pct
483797945,ADL06g_pct(ADL06)_R,ADL06g_pct
643039876,(PVM12)_L,
917315269,FQ11_a_C6_R,FQ11_a
483025785,AVM03i_pct(AVM03)_R,AVM03i_pct
763116811,ADM01os_pct(ADM01)_R,ADM01os_pct
482524464,ADM07oi_pct(ADM07)_R,ADM07oi_pct
859006021,(MBDLaxon1),
5813019955,ADL05c_pct(ADL05)_R,ADL05c_pct
546127037,ADL02og_pct(pSP3b)(ADL02)_R,ADL02og_pct
890191898,AVL12d_pct(AVL12)_R,AVL12d_pct
484825371,ADM12c_pct(ADM12)_R,ADM12c_pct
609893831,ADL27g_pct(ADL27)_R,ADL27g_pct
516288120,(MBDLaxon1),
546641044,(MBDLaxon1),
484359937,AVL08oq_pct(AVL08)_R,AVL08oq_pct
454330437,ADL18k_pct(ADL18)_R,ADL18k_pct
484006079,AVL08oo_pct(AVL08)_R,AVL08oo_pct
484018923,PDL16r_pct(PDL16)_R,PDL16r_pct
643307064,PVL06w_pct(PVL06)_R,PVL06w_pct
482356653,PDL07y_pct(PDL07)_R,PDL07y_pct
484014387,AVL08oo_pct(AVL08)_R,AVL08oo_pct
484377189,ADL22d_e_pct(ADL22)_R,ADL22d_e_pct
1203066401,PAM04(B2)(ADM02)_R,PAM04
612638791,PAM04(B2)(ADM02)_R,PAM04
5813037890,ADL21d_b_pct(ADL21)_R,ADL21d_b_pct
5813047101,AVL06og_pct(AVL06)_R,AVL06og_pct
485171192,(MBDLaxon1),
5813056041,PDM10c_pct(PDM10)_R,PDM10c_pct
484350664,ADL07x_a_pct(ADL07)_R,ADL07x_a_pct
484402369,ADL20e_f_pct(ADL20)_R,ADL20e_f_pct
485723857,ADL04u_pct(ADL04)_R,ADL04u_pct
947820593,ADL02on_pct(ADL02)_R,ADL02on_pct
514397189,ADL03ob_pct(ADL03)_R,ADL03ob_pct
674009814,ADL22b_pct(ADL22)_R,ADL22b_pct
484355342,PDL22f_pct(PDL22)_R,PDL22f_pct
454481372,PDM10j_pct(PDM10)_R,PDM10j_pct
484351401,AVL06f_pct(AVL06)_R,AVL06f_pct
1010999046,AVL12d_pct(AVL12)_R,AVL12d_pct
484368420,,
546765551,AVM13h_pct(AVM13)_R,AVM13h_pct
5813047255,ADL13e_pct(ADL13)_R,ADL13e_pct
485430434,ADL03t_pct(aSP27b)(ADL03)_R,ADL03t_pct
484821546,PVM09f_pct(PVM09)_R,PVM09f_pct
418511983,PDL15m_pct(PDL15)_R,PDL15m_pct
455133591,ADM07of_pct(ADM07)_R,ADM07of_pct
485970020,(PDM09)_L,
485715511,ADL09f_pct(ADL09)_R,ADL09f_pct
5813088360,MBON35(y2)_L?notMBON,
485430376,ADL03k_a_pct(ADL03)_R,ADL03k_a_pct
698742094,AVL23d_pct(AVL23)_R,AVL23d_pct
1233773217,PAM01(y5)(ADM02)_R,PAM01
547240545,ADM07b_pct(ADM07)_L,ADM07b_pct
454896445,(ADM04)_L,
454822542,PVM12j_pct(PVM12)_R,PVM12j_pct
486073415,AVM15k_pct(mALg)(AVM15)_L,AVM15k_pct
485029592,ADL18k_pct(ADL18)_R,ADL18k_pct
5901196932,ADL04k_pct(ADL04)_R,ADL04k_pct
1169993905,PAM06(B'2m)(ADM02)_R,PAM06
485934965,oviIN_L,oviIN
454787848,PDM13ola_pct(PDM13)_R,PDM13ola_pct
548678665,(MBDLaxon1),
486073599,ADL04u_pct(ADL04)_R,ADL04u_pct
5812980746,PDM22a_pct(PDM22)_L,PDM22a_pct
485728655,PDL05c_pct(PDL05)_R,PDL05c_pct
483000509,ADL16j_pct(ADL16)_R,ADL16j_pct
5813060687,(MBDLaxon2),
485499217,ADL16k_pct(ADL16)_R,ADL16k_pct
5901232053,,
391124880,(PDM15)_L,
484696850,AVL12f_pct(AVL12)_R,AVL12f_pct
736079298,ADL21j_pct(ADL21)_R,ADL21j_pct
486807709,PDL15w_pct(PDL15)_R,PDL15w_pct
448869118,PDL15k_pct(PDL15)_R,PDL15k_pct
455172836,PDM15c_pct(PDM15)_R,PDM15c_pct
517169460,PDL05h_pct(PDL05)_R,PDL05h_pct
484911881,ADM07b_pct(ADM07)_R,ADM07b_pct
483354202,ADL22d_d_pct(ADL22)_R,ADL22d_d_pct
5812981796,KCa'b',KCa'b'
817299301,KCa'b',KCa'b'
5813021221,PDL06oy_pct(PDL06)_R,PDL06oy_pct
574351760,PDL11j_pct(PDL11)_R,PDL11j_pct
485745069,PDM29c_pct(PDM29)_R,PDM29c_pct
5812980308,PDL15v_pct(PDL15)_R,PDL15v_pct
480219247,PDL06g_pct(PDL06)_R,PDL06g_pct
698979607,ADL29b_pct(ADL29)_R,ADL29b_pct
704777224,PDM13oa_pct(PDM13)_R,PDM13oa_pct
612323667,KCa'b',KCa'b'
580093930,(PDM13)_L,
487212916,PVM12j_pct(PVM12)_R,PVM12j_pct
486496648,PDL05a_b_pct(PDL05)_R,PDL05a_b_pct
487286529,(MBDLaxon1),
768184604,KCa'b',KCa'b'
518187118,KCa'b',KCa'b'
5812981290,KCa'b',KCa'b'
574364525,PDL13r_pct(PDL13)_R,PDL13r_pct
518532490,KCa'b',KCa'b'
485732870,ADL04z_pct(ADL04)_R,ADL04z_pct
912049625,PDL22g_pct(PDL22)_R,PDL22g_pct
611274992,PDL22f_pct(PDL22)_R,PDL22f_pct
386821081,PDL13od_pct(PDL13)_R,PDL13od_pct
511353266,PDM18e_pct(PDM18)_R,PDM18e_pct
5813021485,,
511358390,PDL10w_pct(PDL10)_R,PDL10w_pct
1004764922,,
5813071068,PVM12b_pct(PVM12)_R,PVM12b_pct
1097870409,,
488581156,(MBDLaxon2),
5813013630,PDL06k_pct(PDL06)_R,PDL06k_pct
263674097,PDL06oq_pct(PDL06)_R,PDL06oq_pct
479607277,AVL12m_pct(AVL12)_R,AVL12m_pct
486444499,ADL04p_a_pct(ADL04)_R,ADL04p_a_pct
580287695,PDL06ov_pct(PDL06)_R,PDL06ov_pct
5812981264,MBON17(a'3m)(PDL05)_R,MBON17
486522269,(MBDLaxon1),
487882254,PDM13z_pct(PDM13)_R,PDM13z_pct
486842208,FB05c(AVM10)_R,FB5C
578008551,(MBDLaxon1),
486405153,,
666135689,mPN1_DA3(AVM01)_R,DA3 adPN
480931899,PDL16u_pct(PDL16)_R,PDL16u_pct
481627444,PDL10m_pct(PDL10)_R,PDL10m_pct
425803370,ADL13h_pct(ADL13)_R,ADL13h_pct
5813070572,ADL14m_c_pct(ADL14)_R,ADL14m_c_pct
581603800,ADL14m_d_pct(ADL14)_R,ADL14m_d_pct
488231939,ADM04q_pct(aSP23b)(ADM04)_R,ADM04q_pct
605723658,ADL05r_pct(ADL05)_R,ADL05r_pct
5812980507,PDM21b_pct(PDM21)_R,PDM21b_pct
480854134,,
5813014249,(PVM10)_L,
480997558,PDL20z_pct(PDL20)_R,PDL20z_pct
5901203559,PDL22g_pct(PDL22)_R,PDL22g_pct
520272258,ADM04n_a_pct(aSP23a)(ADM04)_R,ADM04n_a_pct
511970945,ADL04od_pct(ADL04)_R,ADL04od_pct
511966731,PDL10m_pct(PDL10)_R,PDL10m_pct
605554875,PDM18f_pct(PDM18)_R,PDM18f_pct
542665377,mlPN2(AVM04)_R,olfactory multi vPN mlALT
480586157,ADL10b_pct(ADL10)_R,ADL10b_pct
798132291,ADL14s_pct(ADL14)_R,ADL14s_pct
5813062565,KCa'b',KCa'b'
457196643,MBON16-like(a'3a)(PDL05)_R,MBON16-like
487834111,KCa'b',KCa'b'
862312670,KCa'b',KCa'b'
5813019976,PPL104(a'3)(PDL05)_L,PPL104
